gene_short_name,PFAL1,PFAL2,PFAL3,PFDR1,PFDR2,PFDR3
Asna1,10.0357,11.873,8.36771,9.76782,7.18935,7.92134
Asns,0.209769,0.126475,1.9938,1.52502,0.626076,0.365143
Asnsd1,24.5999,26.019,18.8354,24.3373,23.4426,27.8569
Aspa,28.2053,33.5689,16.9606,24.0896,34.7171,9.28956
Aspdh,22.8409,27.3012,22.8641,14.859,16.2685,12.6048
Aspg,37.2796,32.4665,18.7618,19.9376,16.5157,14.3308
Asph,26.4947,23.3587,27.7206,26.7941,26.6202,21.6854
Asphd1,0.0167972,0,0,0.0495456,0.188329,0
Asphd2,0,0,0,0,0,0
Aspm,0.136471,0.116406,0.133367,0.0607581,0.0933618,0.199308
Aspn,0.126002,0,0.432097,0.102832,0.0790649,0
Asprv1,0.124602,0.0433289,0,0,0.116123,0
Aspscr1,13.6917,14.7967,8.27029,13.3691,17.7022,12.0327
Asrgl1,3.13362,4.53206,2.1116,4.03565,3.70718,2.49881
Ass1,779.86,910.695,874.102,812.98,973.337,592.111
Aste1,0.720082,1.18972,0.569726,1.08588,0.614703,1.21409
Astl,0,0,0,0,0,0
Astn1,0,0.0344435,0.0196233,0.00701684,0.0550033,0
Astn2,0.268358,0.0862026,0.180842,0.177642,0.285005,0
Astx1a,0,0,0,0,0,0
Astx1b,0,0,0,0,0,0
Astx1c,0,0,0,0,0,0
Astx2,0,0,0,0,0,0
Astx3,0,0,0,0,0,0
Astx4a,0,0,0,0,0,0
Astx4b,0,0,0,0,0,0
Astx4c,0,0,0,0,0,0
Astx4d,0,0,0,0,0,0
Astx5,0,0,0,0,0,0
Astx6,0,0,0,0,0,0
Asxl1,1.91485,1.10747,1.42582,1.61365,2.09601,2.10045
Asxl2,6.69963,6.13523,4.47929,6.9817,7.45569,5.07599
Asxl3,0.15072,0.09856,0.126491,0.177815,0.130605,0.739204
Asz1,0,0.125486,0.0362189,0,0,0
Atad1,22.6793,20.4928,21.2504,25.5154,24.6683,18.9143
Atad2,1.20104,0.770739,1.13845,0.61482,0.621953,0.36065
Atad2b,2.50596,1.46785,1.51222,2.26321,3.34231,2.56273
Atad3a,15.3747,15.0231,12.2662,22.8226,18.454,20.4129
Atad5,0.438357,0.268903,0.541607,0.538608,0.440995,0.539304
Atat1,5.85681,5.35432,4.45992,3.34797,3.10126,5.52564
Atcay,0,0,0,0,0,0
Ate1,13.5508,10.8944,9.96894,11.4499,10.5832,10.436
Atf1,5.7162,4.09708,3.4089,6.0044,7.85938,4.88266
Atf2,17.0892,11.5434,15.2889,16.6182,14.7229,11.2272
Atf3,1.70538,0.858675,0.930347,0.418422,0.430127,0.454202
Atf4,48.2554,53.9495,62.2422,100.068,58.5624,50.3209
Atf5,25.0114,21.4102,24.3274,14.9175,19.6344,12.4844
Atf6,16.6947,14.249,15.382,15.5463,13.5635,9.97884
Atf6b,2.26806,1.92501,2.19994,2.41151,2.21521,2.3636
Atf7,1.24403,0.671943,0.869311,0.831015,1.57774,1.05456
Atf7ip,3.78252,2.89993,1.90509,3.07954,4.34828,2.94818
Atf7ip2,0,0,0,0,0,0
Atg10,3.34606,4.18975,3.05129,2.9367,3.08756,1.12996
Atg12,16.3374,18.1593,16.2001,16.329,14.581,11.3454
Atg13,5.77477,6.05498,4.92082,5.09914,4.9313,5.16339
Atg14,3.92685,2.69227,1.84622,1.22841,2.66765,2.62092
Atg16l1,5.0048,5.47346,4.15823,6.88089,6.6933,5.93805
Atg16l2,3.37878,2.17257,4.55,2.6027,0.691393,4.86196
Atg2a,3.12998,2.59204,1.96538,2.26267,2.33944,2.14529
Atg2b,3.53458,2.93235,2.08972,3.625,4.5826,2.37896
Atg3,31.1074,28.7263,23.9552,27.9358,29.4688,24.0346
Atg4a,8.52762,13.9503,9.83727,8.89439,8.76193,6.15682
Atg4a-ps,0.213554,0.257214,0.0888989,0.174027,0.0981544,0
Atg4b,10.6686,11.7259,8.43715,11.2326,10.0254,13.399
Atg4c,2.98697,2.61321,3.76941,3.18873,3.35876,2.92227
Atg4d,2.44795,1.40225,1.69283,2.98669,2.0687,1.02142
Atg5,20.5679,22.172,13.7739,21.0096,19.2722,14.8243
Atg7,6.82353,6.56522,4.51972,5.56026,5.31807,4.98635
Atg9a,5.1226,6.52422,4.05159,5.12807,5.87081,3.20385
Atg9b,0.0863007,0.0940999,0.0664086,0.696846,0.193958,0
Athl1,6.55958,7.53548,4.72868,4.02781,4.34971,3.12003
Atic,9.67473,8.43933,10.0376,14.7751,13.8826,14.4907
Atl1,0.295594,0.538923,0.411173,0.390471,0.525085,0.295907
Atl2,33.3591,17.1651,13.6874,24.6265,30.9704,32.8495
Atl3,28.4657,20.9681,15.72,21.0097,29.9082,18.8457
Atm,2.95587,2.32113,1.94596,3.23616,2.6109,1.47775
Atmin,1.72784,1.69975,1.5937,1.5715,1.7249,1.11199
Atn1,1.31172,1.09651,0.577307,0.91568,1.51595,0.737739
Atoh1,0,0,0,0,0,0
Atoh7,0,0,0,0,0,0
Atoh8,1.96145,3.5134,3.2554,1.23524,2.14529,1.49999
Atox1,45.9497,62.6011,33.3631,45.488,31.7136,25.8459
Atp10a,0.0436921,0.104818,0.0970635,0.0589638,0.0673098,0.126323
Atp10b,0,0.0344555,0.108179,0,0.00850875,0.715811
Atp10d,0.73028,0.185237,0.576823,0.578406,0.280072,1.09981
Atp11a,3.62684,4.32809,4.19752,6.50324,5.22504,7.78704
Atp11b,11.1546,7.75058,7.77473,7.5055,9.74403,11.4943
Atp11c,82.1805,72.4968,52.076,76.3946,76.3012,67.2089
Atp12a,0,0,0,0,0,0
Atp13a1,4.78999,4.52097,4.46626,5.05225,5.20791,2.94437
Atp13a2,1.49081,1.77435,1.41554,0.825366,0.859473,1.28202
Atp13a3,37.3602,24.973,22.6568,31.1428,38.1234,26.922
Atp13a4,0,0,0,0,0,0
Atp13a5,0,0,0.0346783,0.0125071,0,0
Atp1a1,56.5895,43.2592,43.6717,73.1022,79.7467,64.0764
Atp1a2,0.12032,0.25894,0.166023,0.129672,0.151805,0.206138
Atp1a3,0,0.482498,0.135688,0.0285643,0,0.173624
Atp1a4,0,0,0,0.0541385,0,0
Atp1b1,10.6163,6.85172,7.24081,8.90119,13.6305,10.6561
Atp1b2,0.412823,0.215956,0.0417015,0.0586861,0.0885673,0
Atp1b3,18.2684,16.7353,15.4805,18.7183,17.2133,21.9485
Atp1b4,0,0.0124548,0,0.0208269,0,0
Atp2a1,0.0112982,0,0.319426,0.0128912,0.0291056,0
Atp2a2,29.469,21.8656,46.7766,39.4821,44.6464,30.5652
Atp2a3,0.172821,0.259798,0.601178,0.113373,0.137364,0.116721
Atp2b1,7.68009,4.1555,5.23467,6.17205,7.49063,5.30172
Atp2b2,0.504448,0.254449,0.446778,1.71096,3.38711,1.65747
Atp2b3,0,0,0,0,0,0.10594
Atp2b4,2.59473,1.70531,1.5767,1.59938,1.60118,1.00981
Atp2c1,20.146,16.9485,19.8342,18.4951,19.0254,17.9781
Atp2c2,0,0.0315847,0,0,0,0
Atp4a,0.366368,0.665109,1.06388,0.788284,0.226302,2.37592
Atp4b,0,0,0,0,0,0
Atp5a1,343.708,375.977,276.076,336.813,302.462,251.787
Atp5b,494.252,524.095,392.89,520.657,479.764,495.831
Atp5c1,209.717,246.671,191.991,238.88,199.203,162.454
Atp5d,28.1598,33.9069,24.671,29.0293,24.7152,16.0302
Atp5e,146.687,170.838,140.722,147.182,126.055,130.586
Atp5f1,251.729,290.837,227.742,276.372,257.236,240.951
Atp5g1,57.6116,56.7651,59.3499,80.275,63.5593,60.4835
Atp5g2,25.5533,23.453,34.3715,31.0486,26.8261,27.9364
Atp5g3,151.362,133.033,90.9323,129.151,115.93,102.808
Atp5h,295.022,355.733,271.817,316.46,311.064,263.375
Atp5j,191.913,196.345,165.541,186.093,180.868,204.629
Atp5j2,146.846,175.452,122.275,147.163,130.619,80.4118
Atp5k,905.884,1056.1,746.311,825.021,719.75,527.526
Atp5l,170.835,188.917,159.281,188.432,188.378,156
Atp5l2,0.501066,0.0506033,0.0369791,0.578869,0.159807,0.00221992
Atp5l-ps1,0.411662,0.485996,2.87523,3.06868,1.1519,0.00213127
Atp5o,188.036,236.547,187.094,222.349,175.576,156.013
Atp5s,1.64624,2.4356,2.27694,4.29001,3.71576,2.77107
Atp5sl,8.44846,6.08769,4.43305,6.22001,5.87234,4.42847
Atp6ap1,26.7629,26.3597,22.4651,26.0916,28.6397,17.2342
Atp6ap1l,0,0,0,0,0,0
Atp6ap2,28.0046,28.209,29.7214,30.8154,31.4092,24.1417
Atp6v0a1,14.2439,12.9019,9.80571,14.8203,18.6226,23.0037
Atp6v0a2,5.66766,5.06904,4.10361,5.16523,5.34458,4.86723
Atp6v0a4,0,0.11443,0.0239466,0.0754165,0.0595939,0
Atp6v0b,16.8966,25.8111,22.5377,19.657,16.878,13.6095
Atp6v0c,21.2161,15.6946,13.89,16.7362,17.6655,14.7349
Atp6v0d1,17.9343,15.329,12.7423,16.3422,16.7521,8.99952
Atp6v0d2,4.05172,2.70399,1.97601,2.64206,2.44809,2.06358
Atp6v0e,54.579,61.5307,55.0659,62.0655,51.8938,51.9443
Atp6v0e2,0.147341,0.57438,0.269348,0.0665758,0.30533,0
Atp6v1a,16.8883,16.7099,14.8366,18.6243,15.8139,12.4458
Atp6v1b1,0,0,0,0.024864,0,0
Atp6v1b2,13.7532,11.8008,9.69693,11.8968,11.8643,11.9172
Atp6v1c1,18.9236,19.4106,14.9633,13.38,12.3455,11.7314
Atp6v1c2,0.0335228,0.0418208,0,0.0375157,0.0433106,0
Atp6v1d,12.8217,12.4656,12.6594,16.0817,12.0164,11.2118
Atp6v1e1,50.181,61.4638,59.1453,54.1037,43.1067,35.5222
Atp6v1e2,0,0,0,0,0,0
Atp6v1f,53.3707,77.4022,65.8255,56.025,50.6326,31.2225
Atp6v1g1,24.6895,25.7352,26.1315,32.3546,26.8754,13.2888
Atp6v1g2,0.744734,0.810775,0.368207,0.6354,0.595833,1.04628
Atp6v1g3,0,0,0,0,0,0
Atp6v1h,28.2295,43.9487,23.8653,34.0343,21.8606,23.341
Atp7a,1.73075,1.34287,1.76914,1.92627,1.96845,0.864011
Atp7b,4.40155,2.98941,2.34278,3.85231,5.83953,4.42551
Atp8a1,2.24484,2.27325,2.37208,2.64718,2.4757,1.29964
Atp8a2,0.0425398,0.0295523,0.0343207,0,0.0558561,0
Atp8b1,10.9893,8.16976,11.4782,11.3626,15.0553,9.86631
Atp8b2,0.415102,1.19913,0.932053,0.968776,0.581077,4.34353
Atp8b3,0,0,0,0,0,0
Atp8b4,0.439017,0.612074,0.565001,0.315317,0.231866,0.306245
Atp8b5,0.136081,0.370006,0.149272,0.156641,0.170977,0.501717
Atp9a,11.8119,11.2016,7.61477,7.90247,7.28597,6.00932
Atp9b,5.20721,4.04814,3.83493,3.83462,4.52576,4.98957
Atpaf1,5.5047,5.54513,4.74741,5.9259,4.79634,4.73359
Atpaf2,10.0569,11.2726,11.8846,11.6695,9.3335,3.74885
Atpbd4,2.13539,2.4433,1.82969,2.03374,2.6256,3.19539
Atpif1,31.2662,35.2824,23.3738,22.1955,20.5839,14.1156
Atr,3.36553,3.19067,2.08506,3.3411,3.42274,2.48564
Atrip,1.8552,2.11513,1.96272,2.83381,2.3483,5.67339
Atrn,11.6674,10.1275,6.90724,10.1584,12.7457,7.54755
Atrnl1,5.11683,4.63856,4.67338,4.97864,5.83108,5.34346
Atrx,24.2355,15.3856,14.4039,13.2089,14.4324,18.8411
Atxn1,3.08142,3.62146,1.86626,4.35952,10.6357,9.04032
Atxn10,21.4472,21.5511,15.5849,19.7032,20.2302,16.8946
Atxn1l,3.11166,2.47683,2.20252,3.10688,3.14747,2.79704
Atxn2,31.987,20.6948,16.505,23.4226,29.8401,10.3524
Atxn2l,7.3575,4.83899,7.03938,6.69547,5.45191,5.87319
Atxn3,8.61218,9.54438,8.97883,8.81972,8.26696,10.25
Atxn7,3.81982,3.04067,3.10168,2.77109,4.10414,3.27796
Atxn7l1,5.38643,5.13847,3.18447,6.09098,8.18939,6.25943
Atxn7l2,0.212742,0.202281,0.0906047,0.0793549,0.071782,0.496997
Atxn7l3,3.46207,3.5018,3.3737,3.24363,2.57177,1.70137
Atxn7l3b,20.4533,16.3027,15.871,19.4787,21.5726,24.8771
AU015228,0.00205692,0,0.0117847,0.00179606,0.0376796,0
AU015336,0,0,0,0,0,0
AU015836,0,0,0,0,0,0
AU016765,0,0,0,0,0,0
AU018091,0.0416068,0.0532873,0.0706455,0.0459265,0.010444,0
AU019823,3.99758,3.60675,3.29227,5.28357,4.39576,3.90867
AU019990,0.32426,0.207578,0.491276,0.365002,0.210233,0
AU021034,0,0,0,0,0,0
AU021092,0.976587,0.828451,0.390777,0.548854,0.396104,1.21142
AU022252,6.38777,5.87113,4.19342,5.93434,7.48483,2.92595
AU022751,0,0,0,0,0,0
AU023070,0,0,0,0,0,0
AU023871,0,0,0.0629757,0.0436971,0,0
AU040320,6.04604,4.00426,3.29912,4.62621,3.73284,2.29879
AU040972,0.117096,0,0,0,0.155165,0
AU041133,1.25498,1.89008,1.76237,1.55683,1.74377,1.15012
Auh,19.5505,21.5298,14.8556,18.5229,13.5695,14.732
Aup1,34.3832,41.5822,32.7469,42.5553,37.614,26.3264
Aurka,0.502768,0.51578,0.124327,0.270242,0.775322,0.59941
Aurkaip1,41.1368,51.1368,36.3119,45.8295,33.7913,27.5306
Aurkb,0.271962,0.0306124,0.177518,0,0,0
Aurkc,0,0.0240734,0,0.0423059,0.0219683,0
Auts2,0.0692566,0.259033,0.251247,0.0803042,0.0387871,0.147391
AV039307,0,0.314063,0.410307,0.376653,0,0
AV064505,0,0,0,0,0,0
AV099323,0.243617,0.611977,0.173931,0.333564,0.313747,0
AV320801,0,0,0.0138232,0,0,0
Aven,6.43548,5.045,4.29743,6.28217,8.15332,8.68309
Avil,0,0.294538,0.0185567,0.0264181,0.305247,0
Avl9,8.06267,6.66711,4.82452,6.10704,6.14361,5.03961
Avp,0,0,0,0,0,0
Avpi1,8.27377,8.76746,9.19913,11.8046,9.28441,7.31784
Avpr1a,2.09512,1.77133,6.00538,12.574,13.4025,9.07899
Avpr1b,0,0,0,0,0,0
Avpr2,0,0.233735,0.219564,0.0970915,0.33241,0.241105
AW011738,0.170559,0.152943,0.580968,0.504336,0.713512,0
AW112010,157.858,191.707,145.264,125.271,94.7975,90.5721
AW146020,1.24199,0.610987,1.28105,1.26773,0.883505,1.73535
AW146154,2.83282,3.32063,2.57476,2.77742,2.85274,2.61479
AW209491,4.14822,4.27518,3.95474,5.2267,4.41205,5.33146
AW495222,19.3256,14.8227,11.7715,15.1747,13.2048,11.6557
AW549877,9.00932,5.70877,6.00862,6.84684,11.0618,8.48528
AW551984,0,0.0162119,0.13328,0.0292063,0.195485,0
AW554918,1.3023,2.44339,1.32954,1.66153,1.66611,1.46802
AW555464,1.87672,1.19888,0.983525,1.46566,2.04654,1.47466
AW822073,0,0,0,0.0351641,0.0165142,0
AW822252,0,0,0,0.0568151,0,0
Awat1,0,0,0,0,0,0
Awat2,0.530952,0.215428,0.24645,0.744935,0.285484,0
Axin1,6.61672,10.5851,16.2589,10.0234,14.2676,3.84113
Axin2,0.954319,1.11788,1.01575,1.5163,1.39232,1.2028
Axl,6.39886,4.99646,7.24184,4.52761,4.12808,3.28104
AY036118,15.3601,17.735,7.21537,6.99557,10.8483,8.04454
AY074887,0.402503,0.272746,0.154922,0.331808,0,1.43781
AY358078,0.0234196,0,0,0.0260368,0,0
AY512915,0,0,0,0,0,0
AY512931,0.0250607,0.33209,0.418332,0.586962,0.356513,0
AY702102,0,0,0,0,0,0
AY702103,0,0,0,0,0,0
AY761184,0,0,0,0,0,0
AY761185,0,0,0,0,0,0
Aym1,0,0,0,0,0,0
Azgp1,437.447,683.678,488.487,460.723,408.489,315.098
Azi1,0.541625,0.665979,0.437839,0.434868,0.289698,0.489853
Azi2,22.9137,19.0296,20.5715,18.8203,19.4373,14.2139
Azin1,79.2753,58.8894,34.1201,56.9154,66.7793,55.3553
B020004J07Rik,0.0265795,0.0364416,8.48E-07,0.0603698,0,0
B020018G12Rik,0,0.0461354,0.105361,0.0771671,0.0444155,0
B020031M17Rik,0,0,0,0,0,0
B130006D01Rik,0.0854834,0,0.0951526,0.118904,0,0
B130011K05Rik,0,0,0,0,0,0
B130024G19Rik,0.61621,3.4634,0,0,1.51075,0
B130034C11Rik,0.185959,0.458259,0.1312,0.417701,0.605374,0.493635
B130055M24Rik,0.476569,0.211786,0.238241,0.494854,0.356135,0.610186
B230104C08Rik,0,0,0,0,0,0
B230112J18Rik,0,0,0,0,0,0
B230118H07Rik,16.2089,18.4149,11.4757,17.6883,16.9574,22.4512
B230119M05Rik,0,0.148455,0,0,0,0
B230120H23Rik,7.36412,6.22228,4.26624,3.92418,5.07247,4.05796
B230206F22Rik,1.467,0.981298,1.4049,0.953602,1.02864,0.366471
B230206H07Rik,0.722039,1.62626,1.89132,1.69878,1.05915,1.51434
B230206L02Rik,0,0.397878,0.214895,0,0,0
B230208B08Rik,0,0,0,0,0,0
B230208H17Rik,2.98809,2.16744,2.50793,3.02245,2.84922,5.33951
B230216G23Rik,0.152292,0,0,0.0413214,0,0
B230216N24Rik,0.105387,0.0248936,0.184711,0.160982,0.217019,0.309785
B230217C12Rik,0.151177,0.288486,0.204242,0.265321,0.444869,0
B230219D22Rik,11.7429,10.6459,10.1215,11.408,11.4292,11.0143
B230307C23Rik,8.07089,11.9453,14.038,8.90866,2.23616,39.0712
B230312A22Rik,1.99807,1.67659,1.30472,1.20981,0.808411,1.00073
B230312C02Rik,0.090908,0,0.0471624,0,8.70E-07,0
B230314M03Rik,0.0125376,0,0,0,0,0
B230317F23Rik,0.28096,0.174404,0.246969,0.185898,0.0367617,0.490245
B230319C09Rik,0.0850554,0.149227,0.0882093,0.12914,0.104082,1.21859
B230325K18Rik,0.139997,0.1447,0.0834725,0.09286,0.354203,0
B230359F08Rik,0,0,0,0,0,0
B230369F24Rik,0.474701,0.307615,0.716281,0.483308,0.827914,1.30934
B230378P21Rik,0.0219522,0.137161,0.264062,0.073764,0.0855319,0.730816
B230398E01Rik,1.25489,0.938171,0.872403,0.882264,0.953487,0.342127
B2m,1662.17,2348.97,1697.67,1701.6,1427.74,1555.53
B330016D10Rik,0.894815,0.189413,0.52003,0.703197,0.628543,0
B3galnt1,0.325201,0.5219,0.525347,0.705673,0.452317,1.8234
B3galnt2,3.18535,3.06048,4.55591,4.92681,4.35602,4.91324
B3galt1,3.54586,1.99578,1.6083,7.53441,7.94859,4.32033
B3galt2,0.130828,0.0611614,0.0689265,0.144654,0.047134,0.215596
B3galt4,0.163977,0.087727,0.0518242,0.220729,0,0
B3galt5,0,0,0.0167172,0,0,0
B3galt6,0.902787,1.16501,0.993789,1.19965,1.13161,1.91425
B3galtl,0.57288,0.349793,0.571402,0.459274,0.430722,0.370625
B3gat1,0,0,0,0,0.0180361,0
B3gat2,0.0584366,0.0373194,0.01463,0.0215254,0.0126544,0.157825
B3gat3,6.23005,8.25701,7.44444,6.1336,4.65394,5.701
B3gnt1,6.02778,5.94154,5.74257,6.07042,5.48079,3.28115
B3gnt2,1.71517,2.08342,1.71007,1.21815,2.22683,1.1601
B3gnt3,0.523393,0.72643,0.447737,0.450238,0.508675,0.824094
B3gnt4,0.0844389,0.0559667,0.121935,0.142341,0.108058,0.589676
B3gnt5,0.0898023,0.0666541,0.121972,0.0825321,0.081393,0.373767
B3gnt6,0,0,0,0,0.143374,0
B3gnt7,0,0,0,0.0289493,0.0679204,0
B3gnt8,0.169695,0.110264,0.273204,0.14356,0.223406,0
B3gnt9-ps,2.31591,1.89556,1.57607,1.34514,1.27063,0.784676
B3gntl1,0.938705,0.688856,0.993048,1.22449,0.963981,0.757076
B430010I23Rik,1.12015,0.347675,0.466823,0.5145,1.00094,1.33903
B430119L08Rik,31.3209,49.0612,40.1321,39.4079,34.2904,10.5208
B430203G13Rik,0.0554835,0.0745894,9.47E-05,0.125372,0.0687173,0
B430212C06Rik,2.14357,2.56095,0.238618,0.113998,0.0984062,0
B430219N15Rik,0.452491,1.15456,0.41461,0,0.115826,0
B430305J03Rik,0.0199158,0,0,0,0,0
B430306N03Rik,0.574658,0.548362,0.745485,0.585514,1.13664,1.3915
B430319F04Rik,0.0453939,0.0391941,0.0412671,0.0573799,0.0484943,0
B430319H21Rik,0,0,0,0,0,0
B4galnt1,16.8648,16.3096,15.0172,17.2413,14.8723,9.64122
B4galnt2,0,0.258758,0.405,0,0,0
B4galnt3,0.3399,0.216444,0.109979,0.32106,0.301103,0.113937
B4galnt4,0.0122027,0,0,0,0.0457888,0
B4galt1,11.4922,8.2383,11.0289,14.9427,13.4385,11.8617
B4galt2,0.0633052,0.042144,0.152765,0.142435,0.143503,0
B4galt3,2.78258,0.90677,2.0323,2.91171,0.99216,0.976925
B4galt4,1.12978,0.978948,1.34118,1.10941,0.56681,3.07316
B4galt5,5.99705,4.19386,7.80326,6.15347,5.267,4.28227
B4galt6,0.593655,0.829273,0.508088,0.475104,0.516947,0
B4galt7,3.04517,3.85646,3.23731,3.10978,2.09276,1.23332
B530045E10Rik,0,0,0,0,0,0
B630005N14Rik,4.31333,3.74731,4.38604,3.76091,3.68815,3.89307
B630019A10Rik,0,0.131816,0,0.201706,0.103378,0.326818
B630019K06Rik,0.246264,0.272235,0.702884,0.0790556,0.0908108,0
B930007M17Rik,0,0,0,0.0323041,0.0383869,0
B930036N10Rik,0.234355,0.814612,0.123542,0.175711,0.103013,0
B930041F14Rik,0.209098,0,0.1948,0.0677779,0.115744,0
B930086A06Rik,0,0,0.0406647,0,0.0688137,0
B930094E09Rik,0.323543,0.140923,0.0839445,0.0592891,0.272928,0
B930095G15Rik,0.335826,0.270475,0.280884,0.550463,0.558531,0
B9d1,0.242676,0.215546,0.43817,0,0.0904148,0
B9d2,0.288763,0.188981,0.383954,0.325912,0.424564,0.592207
Baalc,0,0,0,0,0,0
Baat,119.646,156.783,119.061,160.969,126.537,116.041
Baat1,1.38104,1.55485,1.58833,1.71736,1.2758,0.946806
Bace1,3.5358,3.23778,2.27415,4.29839,4.67791,3.74109
Bace2,1.01818,0.807294,1.05598,1.08714,1.02797,0.202158
Bach1,8.83281,6.79805,3.90769,5.31281,8.55162,6.31511
Bach2,2.79312,1.26276,1.33101,0.686898,1.92257,0.334335
Bad,6.25824,8.18664,6.28455,9.2279,7.8998,12.6508
Bag1,50.6394,58.9308,44.6778,46.0582,39.0829,35.6965
Bag2,0.908215,0.500048,1.01553,1.26923,1.26138,1.91487
Bag3,10.696,7.34629,8.89306,8.35306,8.45594,6.88004
Bag4,18.1594,15.2457,8.74397,10.668,10.5116,6.2574
Bag5,5.29512,5.43959,4.65249,7.54209,4.73435,5.85576
Bag6,16.7407,13.3884,12.7674,16.3506,16.9861,12.5518
Bahcc1,1.01674,0.365355,0.313818,0.757279,0.778249,0.297416
Bahd1,0.933366,0.543439,0.649931,0.707188,0.545901,0.660704
Bai1,0,0,0,0,0,0
Bai2,0,0.0152956,0,0,0,0
Bai3,0,0,0,0,0.0346531,0
Baiap2,2.34575,3.73509,5.79806,6.98476,7.13231,4.50507
Baiap2l1,5.48868,2.97886,4.58809,3.98882,7.08247,5.46735
Baiap2l2,0,0,0,0,0,0
Baiap3,0.0121197,0.0160331,0.0390049,0,0.0307662,0
Bak1,4.68087,4.82149,3.02881,4.02634,2.12382,2.4643
Bambi,0.385561,0.445416,0.317769,0.405447,0.277698,0
Bambi-ps1,0,0,0,0.130073,0,0
Banf1,4.38552,3.26796,3.53367,5.32684,4.63374,3.76801
Banf2,0,0,0,0,0,0
Bank1,0.876503,0.869425,1.30689,0.606847,0.584056,0.427254
Banp,1.18941,2.14237,2.79428,1.12522,1.76418,2.04994
Bap1,5.4528,4.76552,4.3313,3.68193,3.98195,3.05998
Bard1,0.0335147,0.0582312,0.0848415,0.0249167,0.0711802,0
Barhl1,0.0663204,0,0,0,0,0
Barhl2,0.0478885,0.00142761,0.0292092,0.0674121,0.0218457,0.228773
Barx1,0,0,0,0.0322436,0,0
Barx2,0,0,0,0.0628264,0,0
Basp1,0.64652,1.2503,1.40372,0.766624,0.782443,0.368198
Batf,0.412187,0.417832,0.359545,0.0359116,0.0789119,1.27458
Batf2,0.322805,0.422092,0.206429,0.0453155,0.0643972,0
Batf3,0,0.0960341,0.339864,0,0,0
Bax,3.34367,3.03853,3.20824,2.99926,3.24886,0.832324
Baz1a,1.59231,2.77713,2.42577,1.31735,1.53636,3.28451
Baz1b,7.56538,4.46233,5.31561,6.77779,7.59834,7.50663
Baz2a,2.39581,1.8779,1.2152,2.25757,2.71574,1.28743
Baz2b,6.38648,4.13298,5.96852,6.09067,7.43364,2.45961
BB014433,0,0,0,0,0,0
BB031773,0,0,0,0,0.0401039,0
BB114351,0.343303,0.320844,0.707034,0.3888,0.271207,0.284912
BB218582,0,0.178398,1.64209,0.0715921,0,0
BB287469,0.00176387,0.00190518,0.00554984,0.00303331,0.00398738,0.00384632
BB365896,0.13084,0.0630606,0.0956013,0.198464,0.164582,0
BB557941,0,0,0,0,0,0
Bbc3,3.26135,2.49828,2.23581,3.61257,3.93602,1.28067
Bbip1,4.67666,5.58501,5.36307,5.56362,5.15508,3.79555
Bbox1,54.8141,60.8499,28.6022,46.0845,42.9942,34.9323
Bbs1,0.0844036,0.0402918,0.084823,0.130041,0.0888534,0
Bbs10,2.48618,2.74159,2.51507,2.80071,2.2294,2.41017
Bbs12,0.145659,0.230815,0.250406,0.691621,0.291542,0
Bbs2,0.843464,1.18463,1.37078,0.553376,0.586476,1.42812
Bbs4,0.735634,0.896362,0.64544,1.22905,0.63124,0.336672
Bbs5,2.02819,2.98531,3.68859,3.05322,1.42953,1.85046
Bbs7,1.37842,1.27071,1.04487,1.91818,1.38851,2.45044
Bbs9,2.05703,3.06403,1.57583,1.20883,1.72944,1.84716
Bbx,4.13755,2.77621,3.30909,4.65128,5.34221,3.07989
BC002059,1.51162,1.5229,1.84721,2.62032,1.7553,4.22591
BC002163,0.313388,0.749731,0.224628,0.582435,1.77808,0.203814
BC002230,2.56822,2.30368,2.35786,2.59139,2.35422,2.01299
BC003266,9.16668,11.2346,8.07851,10.4058,8.59678,5.77531
BC003331,16.0743,27.1934,12.7257,18.8255,16.8401,15.9849
BC003965,3.75816,4.58164,3.65648,5.89888,4.73217,3.20097
BC004004,45.7818,57.9428,50.9024,32.8604,37.6925,27.3572
BC005537,43.2526,25.7798,19.1252,41.5191,64.7074,34.1364
BC005561,1.44224,1.11968,1.65139,1.56554,1.53474,1.60771
BC005624,12.7743,14.4571,13.2154,11.7722,10.5395,6.8555
BC005764,0.414247,0.286171,0.302187,0.262446,0.334254,0
BC006779,7.86857,5.47822,7.05681,10.6286,12.525,8.56882
BC006965,0.0173062,0.142256,0.0767993,0,0.117731,0
BC007180,0.0300793,0,0.00586161,0.0461207,0.0356677,0
BC013529,54.4953,56.0085,43.2888,49.1244,41.8657,41.7127
BC013712,2.15017,1.62934,1.51375,1.29074,1.06109,0.359202
BC016201,0,0,0,0,0,0
BC016423,3.12936,2.8117,3.36399,3.10059,4.5942,2.97403
BC016548,0,0,0,0,0,0
BC016579,0,0.0330108,0,0,0,0
BC017158,3.62136,4.23979,3.6917,4.08281,4.39444,4.00395
BC017612,5.42957,3.1181,3.63025,6.82058,6.64913,4.72843
BC017643,1.51283,2.29715,1.37049,1.92548,1.73576,2.68075
BC017647,2.78759,2.28958,2.08902,3.16274,2.79413,2.42622
BC018242,0.270497,0.162467,0.290443,0.371795,0.274198,0
BC018473,0.667096,1.07049,1.79027,0.851389,0.195281,0.434379
